'experiment_name','model_name','vocab_size','max_seq_length','use_punct','embedding_dim','embedding_type','embedding_source','train_loss','train_acc','val_loss','val_acc','test_loss','test_acc','precision_micro','recall_micro','f1_micro','precision_macro','recall_macro','f1_macro','precision_weighted','recall_weighted','f1_weighted'
rcnn_random_150_7,rcnn,5000,25,FALSE,150,random,random,1.0984901,0.6983554,1.0302615,0.7085621,1.0815958,0.6814941,0.683500858,0.683500858,0.683500858,0.285167394,0.23549115,0.285167394,0.644664917,0.683500858,0.640885106
rcnn_random_150_8,rcnn,5000,25,FALSE,150,random,random,1.1020144,0.696971,1.0284702,0.70546114,1.0923127,0.6721517,0.674675165,0.674675165,0.674675165,0.300077216,0.230852805,0.300077216,0.635025412,0.674675165,0.627504126
rcnn_random_150_9,rcnn,5000,25,FALSE,150,random,random,1.103614,0.6995849,1.0256563,0.7102502,1.1146303,0.68631184,0.688894337,0.688894337,0.688894337,0.306835537,0.243634842,0.306835537,0.64472122,0.688894337,0.647643823
rcnn_random_150_10,rcnn,5000,25,FALSE,150,random,random,1.1093935,0.69700295,1.0394601,0.7081217,1.1044674,0.6609212,0.663397892,0.663397892,0.663397892,0.294009755,0.231425366,0.294009755,0.629851523,0.663397892,0.612152798
lstm_random_150_1,lstm,5000,25,FALSE,150,random,random,0.96609765,0.729648,1.0088849,0.72923356,1.0303348,0.69617516,0.697965188,0.697965188,0.697965188,0.373167093,0.251739011,0.373167093,0.668853097,0.697965188,0.657030922
lstm_random_150_2,lstm,5000,25,FALSE,150,random,random,0.9693381,0.7286847,1.0021442,0.7286859,1.0152683,0.698763,0.701397401,0.701397401,0.701397401,0.364126101,0.250462471,0.364126101,0.663772146,0.701397401,0.662864959
lstm_random_150_3,lstm,5000,25,FALSE,150,random,random,0.96470106,0.72957075,1.024166,0.7281102,0.999464,0.69391274,0.696249081,0.696249081,0.696249081,0.319390618,0.248654342,0.319390618,0.659149084,0.696249081,0.657893169
lstm_random_150_4,lstm,5000,25,FALSE,150,random,random,0.9614746,0.72982854,1.0073991,0.72572196,1.039012,0.69684243,0.699190978,0.699190978,0.699190978,0.310926963,0.243920064,0.310926963,0.658466979,0.699190978,0.659636139
lstm_random_150_5,lstm,5000,25,FALSE,150,random,random,0.96623385,0.7295434,1.0225259,0.72536874,1.0290427,0.699349,0.701152243,0.701152243,0.701152243,0.303447474,0.244317228,0.303447474,0.658909527,0.701152243,0.661669251
lstm_random_150_6,lstm,5000,25,FALSE,150,random,random,0.9719015,0.7283119,1.0035753,0.72724515,1.0329027,0.69220376,0.694532974,0.694532974,0.694532974,0.333463747,0.249272971,0.333463747,0.659452259,0.694532974,0.652406286
lstm_random_150_7,lstm,5000,25,FALSE,150,random,random,0.954123,0.7315522,1.0027037,0.7305125,1.0255718,0.7007487,0.703113508,0.703113508,0.703113508,0.32691464,0.240590732,0.32691464,0.665859668,0.703113508,0.663913835
lstm_random_150_8,lstm,5000,25,FALSE,150,random,random,0.9641518,0.7292636,0.9957957,0.7266523,1.0154623,0.68732095,0.689629811,0.689629811,0.689629811,0.339421472,0.248946501,0.339421472,0.660006105,0.689629811,0.647548217
