index,model_name,model_A,model_B,P({a} > {b}),P({a} == {b}),P({b} > {a}),left,within,right
0,cnn,100,200,0.0,0.00212,0.99788,0.0,0.00212,0.99788
1,cnn,100,300,0.0,0.00014,0.99986,0.0,0.00014,0.99986
2,cnn,100,400,0.0,0.00218,0.99782,0.0,0.00218,0.99782
3,cnn,100,500,0.0,0.00018,0.99982,0.0,0.00018,0.99982
4,cnn,100,600,0.0,0.00028,0.99972,0.0,0.00028,0.99972
5,cnn,100,700,0.0,0.00038,0.99962,0.0,0.00038,0.99962
6,cnn,100,800,0.0,0.00194,0.99806,0.0,0.00194,0.99806
7,cnn,100,900,0.0,0.0005,0.9995,0.0,0.0005,0.9995
8,cnn,100,1000,0.0,0.00066,0.99934,0.0,0.00066,0.99934
9,cnn,100,1100,0.0,0.02198,0.97802,0.0,0.02198,0.97802
10,cnn,100,1200,0.0,0.03756,0.96244,0.0,0.03756,0.96244
11,cnn,100,1300,0.0,0.00292,0.99708,0.0,0.00292,0.99708
12,cnn,100,1400,0.0,0.00104,0.99896,0.0,0.00104,0.99896
13,cnn,100,1500,0.0,0.0087,0.9913,0.0,0.0087,0.9913
14,cnn,100,1600,0.0,0.0131,0.9869,0.0,0.0131,0.9869
15,cnn,200,300,0.0,0.99902,0.00098,0.0,0.99902,0.00098
16,cnn,200,400,2e-05,0.99996,2e-05,2e-05,0.99996,2e-05
17,cnn,200,500,0.0,0.98406,0.01594,0.0,0.98406,0.01594
18,cnn,200,600,0.0,0.99976,0.00024,0.0,0.99976,0.00024
19,cnn,200,700,0.0,0.99998,2e-05,0.0,0.99998,2e-05
20,cnn,200,800,0.0,0.99994,6e-05,0.0,0.99994,6e-05
21,cnn,200,900,0.0,0.9997,0.0003,0.0,0.9997,0.0003
22,cnn,200,1000,0.0,1.0,0.0,0.0,1.0,0.0
23,cnn,200,1100,0.00024,0.99972,4e-05,0.00024,0.99972,4e-05
24,cnn,200,1200,0.0,1.0,0.0,0.0,1.0,0.0
25,cnn,200,1300,2e-05,0.99998,0.0,2e-05,0.99998,0.0
26,cnn,200,1400,0.0,1.0,0.0,0.0,1.0,0.0
27,cnn,200,1500,0.0,1.0,0.0,0.0,1.0,0.0
28,cnn,200,1600,0.0,1.0,0.0,0.0,1.0,0.0
29,cnn,300,400,0.00336,0.99664,0.0,0.00336,0.99664,0.0
30,cnn,300,500,0.0,1.0,0.0,0.0,1.0,0.0
31,cnn,300,600,0.0,1.0,0.0,0.0,1.0,0.0
32,cnn,300,700,0.0,1.0,0.0,0.0,1.0,0.0
33,cnn,300,800,0.0468,0.9532,0.0,0.0468,0.9532,0.0
34,cnn,300,900,0.00084,0.99916,0.0,0.00084,0.99916,0.0
35,cnn,300,1000,0.0,1.0,0.0,0.0,1.0,0.0
36,cnn,300,1100,0.07906,0.92094,0.0,0.07906,0.92094,0.0
37,cnn,300,1200,0.03836,0.96164,0.0,0.03836,0.96164,0.0
38,cnn,300,1300,0.02968,0.97032,0.0,0.02968,0.97032,0.0
39,cnn,300,1400,0.00018,0.99982,0.0,0.00018,0.99982,0.0
40,cnn,300,1500,0.01644,0.98356,0.0,0.01644,0.98356,0.0
41,cnn,300,1600,0.04176,0.95824,0.0,0.04176,0.95824,0.0
42,cnn,400,500,0.0,0.96424,0.03576,0.0,0.96424,0.03576
43,cnn,400,600,0.0,0.99998,2e-05,0.0,0.99998,2e-05
44,cnn,400,700,0.0,1.0,0.0,0.0,1.0,0.0
45,cnn,400,800,0.00046,0.99954,0.0,0.00046,0.99954,0.0
46,cnn,400,900,0.0,1.0,0.0,0.0,1.0,0.0
47,cnn,400,1000,0.0,0.99998,2e-05,0.0,0.99998,2e-05
48,cnn,400,1100,0.00186,0.99814,0.0,0.00186,0.99814,0.0
49,cnn,400,1200,0.00158,0.99842,0.0,0.00158,0.99842,0.0
50,cnn,400,1300,0.0,0.99994,6e-05,0.0,0.99994,6e-05
51,cnn,400,1400,0.0,0.99154,0.00846,0.0,0.99154,0.00846
52,cnn,400,1500,0.0004,0.9996,0.0,0.0004,0.9996,0.0
53,cnn,400,1600,0.00084,0.99916,0.0,0.00084,0.99916,0.0
54,cnn,500,600,0.00014,0.99986,0.0,0.00014,0.99986,0.0
55,cnn,500,700,0.00302,0.99698,0.0,0.00302,0.99698,0.0
56,cnn,500,800,0.10664,0.89336,0.0,0.10664,0.89336,0.0
57,cnn,500,900,0.02198,0.97802,0.0,0.02198,0.97802,0.0
58,cnn,500,1000,0.00286,0.99714,0.0,0.00286,0.99714,0.0
59,cnn,500,1100,0.14622,0.85378,0.0,0.14622,0.85378,0.0
60,cnn,500,1200,0.2582,0.7418,0.0,0.2582,0.7418,0.0
61,cnn,500,1300,0.03422,0.96578,0.0,0.03422,0.96578,0.0
62,cnn,500,1400,0.00098,0.99902,0.0,0.00098,0.99902,0.0
63,cnn,500,1500,0.10242,0.89758,0.0,0.10242,0.89758,0.0
64,cnn,500,1600,0.11714,0.88286,0.0,0.11714,0.88286,0.0
65,cnn,600,700,0.0,1.0,0.0,0.0,1.0,0.0
66,cnn,600,800,0.01752,0.98248,0.0,0.01752,0.98248,0.0
67,cnn,600,900,2e-05,0.99998,0.0,2e-05,0.99998,0.0
68,cnn,600,1000,0.0,1.0,0.0,0.0,1.0,0.0
69,cnn,600,1100,0.04104,0.95896,0.0,0.04104,0.95896,0.0
70,cnn,600,1200,0.02248,0.97752,0.0,0.02248,0.97752,0.0
71,cnn,600,1300,0.00822,0.99178,0.0,0.00822,0.99178,0.0
72,cnn,600,1400,0.00018,0.99956,0.00026,0.00018,0.99956,0.00026
73,cnn,600,1500,0.0018,0.9982,0.0,0.0018,0.9982,0.0
74,cnn,600,1600,0.0157,0.9843,0.0,0.0157,0.9843,0.0
75,cnn,700,800,0.00402,0.99598,0.0,0.00402,0.99598,0.0
76,cnn,700,900,0.0,1.0,0.0,0.0,1.0,0.0
77,cnn,700,1000,8e-05,0.99992,0.0,8e-05,0.99992,0.0
78,cnn,700,1100,0.03534,0.96466,0.0,0.03534,0.96466,0.0
79,cnn,700,1200,0.01768,0.98232,0.0,0.01768,0.98232,0.0
80,cnn,700,1300,0.008,0.992,0.0,0.008,0.992,0.0
81,cnn,700,1400,6e-05,0.99932,0.00062,6e-05,0.99932,0.00062
82,cnn,700,1500,0.00182,0.99818,0.0,0.00182,0.99818,0.0
83,cnn,700,1600,0.01352,0.98648,0.0,0.01352,0.98648,0.0
84,cnn,800,900,0.0,0.99698,0.00302,0.0,0.99698,0.00302
85,cnn,800,1000,0.0,0.99972,0.00028,0.0,0.99972,0.00028
86,cnn,800,1100,0.00166,0.99834,0.0,0.00166,0.99834,0.0
87,cnn,800,1200,0.00308,0.99586,0.00106,0.00308,0.99586,0.00106
88,cnn,800,1300,0.00062,0.99904,0.00034,0.00062,0.99904,0.00034
89,cnn,800,1400,0.00032,0.9673,0.03238,0.00032,0.9673,0.03238
90,cnn,800,1500,0.00016,0.99984,0.0,0.00016,0.99984,0.0
91,cnn,800,1600,0.0,1.0,0.0,0.0,1.0,0.0
92,cnn,900,1000,0.0,1.0,0.0,0.0,1.0,0.0
93,cnn,900,1100,0.00052,0.99948,0.0,0.00052,0.99948,0.0
94,cnn,900,1200,0.0,1.0,0.0,0.0,1.0,0.0
95,cnn,900,1300,0.00914,0.99076,0.0001,0.00914,0.99076,0.0001
96,cnn,900,1400,0.00112,0.9955,0.00338,0.00112,0.9955,0.00338
97,cnn,900,1500,2e-05,0.99998,0.0,2e-05,0.99998,0.0
98,cnn,900,1600,0.00062,0.99936,2e-05,0.00062,0.99936,2e-05
99,cnn,1000,1100,0.00282,0.99718,0.0,0.00282,0.99718,0.0
100,cnn,1000,1200,0.00012,0.99988,0.0,0.00012,0.99988,0.0
101,cnn,1000,1300,0.00014,0.99986,0.0,0.00014,0.99986,0.0
102,cnn,1000,1400,4e-05,0.99996,0.0,4e-05,0.99996,0.0
103,cnn,1000,1500,0.0,1.0,0.0,0.0,1.0,0.0
104,cnn,1000,1600,4e-05,0.99996,0.0,4e-05,0.99996,0.0
105,cnn,1100,1200,4e-05,0.99996,0.0,4e-05,0.99996,0.0
106,cnn,1100,1300,0.00118,0.99806,0.00076,0.00118,0.99806,0.00076
107,cnn,1100,1400,0.00022,0.93306,0.06672,0.00022,0.93306,0.06672
108,cnn,1100,1500,0.0,0.99996,4e-05,0.0,0.99996,4e-05
109,cnn,1100,1600,6e-05,0.99976,0.00018,6e-05,0.99976,0.00018
110,cnn,1200,1300,0.00092,0.99724,0.00184,0.00092,0.99724,0.00184
111,cnn,1200,1400,4e-05,0.9331,0.06686,4e-05,0.9331,0.06686
112,cnn,1200,1500,0.0,1.0,0.0,0.0,1.0,0.0
113,cnn,1200,1600,0.0,0.9999,0.0001,0.0,0.9999,0.0001
114,cnn,1300,1400,0.0,0.99986,0.00014,0.0,0.99986,0.00014
115,cnn,1300,1500,2e-05,0.99998,0.0,2e-05,0.99998,0.0
116,cnn,1300,1600,0.0,0.99986,0.00014,0.0,0.99986,0.00014
117,cnn,1400,1500,0.03394,0.96606,0.0,0.03394,0.96606,0.0
118,cnn,1400,1600,0.02668,0.97332,0.0,0.02668,0.97332,0.0
119,cnn,1500,1600,6e-05,0.99972,0.00022,6e-05,0.99972,0.00022
120,text cnn,100,200,0.0,0.01138,0.98862,0.0,0.01138,0.98862
121,text cnn,100,300,0.0,0.25014,0.74986,0.0,0.25014,0.74986
122,text cnn,100,400,0.0,0.88118,0.11882,0.0,0.88118,0.11882
123,text cnn,100,500,0.0,0.54554,0.45446,0.0,0.54554,0.45446
124,text cnn,100,600,0.0,0.09234,0.90766,0.0,0.09234,0.90766
125,text cnn,100,700,0.0,0.11086,0.88914,0.0,0.11086,0.88914
126,text cnn,100,800,0.0,0.33838,0.66162,0.0,0.33838,0.66162
127,text cnn,100,900,0.0,0.80468,0.19532,0.0,0.80468,0.19532
128,text cnn,100,1000,0.0,0.46584,0.53416,0.0,0.46584,0.53416
129,text cnn,100,1100,0.0,0.85678,0.14322,0.0,0.85678,0.14322
130,text cnn,100,1200,0.0,0.2535,0.7465,0.0,0.2535,0.7465
131,text cnn,100,1300,0.0,0.71686,0.28314,0.0,0.71686,0.28314
132,text cnn,100,1400,0.0,0.85136,0.14864,0.0,0.85136,0.14864
133,text cnn,100,1500,0.0,0.2375,0.7625,0.0,0.2375,0.7625
134,text cnn,100,1600,0.0,0.8566,0.1434,0.0,0.8566,0.1434
135,text cnn,200,300,0.0,1.0,0.0,0.0,1.0,0.0
136,text cnn,200,400,0.46512,0.53486,2e-05,0.46512,0.53486,2e-05
137,text cnn,200,500,0.0049,0.9951,0.0,0.0049,0.9951,0.0
138,text cnn,200,600,0.00176,0.99822,2e-05,0.00176,0.99822,2e-05
139,text cnn,200,700,0.00088,0.9987,0.00042,0.00088,0.9987,0.00042
140,text cnn,200,800,0.01916,0.98062,0.00022,0.01916,0.98062,0.00022
141,text cnn,200,900,0.029,0.971,0.0,0.029,0.971,0.0
142,text cnn,200,1000,0.02422,0.97574,4e-05,0.02422,0.97574,4e-05
143,text cnn,200,1100,0.26982,0.73018,0.0,0.26982,0.73018,0.0
144,text cnn,200,1200,0.01102,0.98888,0.0001,0.01102,0.98888,0.0001
145,text cnn,200,1300,0.03418,0.96582,0.0,0.03418,0.96582,0.0
146,text cnn,200,1400,0.06722,0.93272,6e-05,0.06722,0.93272,6e-05
147,text cnn,200,1500,0.03168,0.96086,0.00746,0.03168,0.96086,0.00746
148,text cnn,200,1600,0.09906,0.90094,0.0,0.09906,0.90094,0.0
149,text cnn,300,400,0.01542,0.98458,0.0,0.01542,0.98458,0.0
150,text cnn,300,500,0.0,1.0,0.0,0.0,1.0,0.0
151,text cnn,300,600,0.00026,0.99974,0.0,0.00026,0.99974,0.0
152,text cnn,300,700,0.0,0.99948,0.00052,0.0,0.99948,0.00052
153,text cnn,300,800,0.0,0.99996,4e-05,0.0,0.99996,4e-05
154,text cnn,300,900,0.00056,0.99944,0.0,0.00056,0.99944,0.0
155,text cnn,300,1000,0.00184,0.99816,0.0,0.00184,0.99816,0.0
156,text cnn,300,1100,0.107,0.893,0.0,0.107,0.893,0.0
157,text cnn,300,1200,8e-05,0.99468,0.00524,8e-05,0.99468,0.00524
158,text cnn,300,1300,0.00092,0.99908,0.0,0.00092,0.99908,0.0
159,text cnn,300,1400,0.00014,0.99986,0.0,0.00014,0.99986,0.0
160,text cnn,300,1500,0.00064,0.99922,0.00014,0.00064,0.99922,0.00014
161,text cnn,300,1600,0.00164,0.99836,0.0,0.00164,0.99836,0.0
162,text cnn,400,500,6e-05,0.98596,0.01398,6e-05,0.98596,0.01398
163,text cnn,400,600,0.0,0.9689,0.0311,0.0,0.9689,0.0311
164,text cnn,400,700,0.0,0.93514,0.06486,0.0,0.93514,0.06486
165,text cnn,400,800,0.0,0.95608,0.04392,0.0,0.95608,0.04392
166,text cnn,400,900,0.0,0.99934,0.00066,0.0,0.99934,0.00066
167,text cnn,400,1000,0.0,0.995,0.005,0.0,0.995,0.005
168,text cnn,400,1100,0.0004,0.99788,0.00172,0.0004,0.99788,0.00172
169,text cnn,400,1200,0.0,0.9452,0.0548,0.0,0.9452,0.0548
170,text cnn,400,1300,0.0002,0.99392,0.00588,0.0002,0.99392,0.00588
171,text cnn,400,1400,0.0,0.99934,0.00066,0.0,0.99934,0.00066
172,text cnn,400,1500,0.0,0.95796,0.04204,0.0,0.95796,0.04204
173,text cnn,400,1600,0.0,1.0,0.0,0.0,1.0,0.0
174,text cnn,500,600,0.0,0.99712,0.00288,0.0,0.99712,0.00288
175,text cnn,500,700,0.0,0.9929,0.0071,0.0,0.9929,0.0071
176,text cnn,500,800,0.0,0.9984,0.0016,0.0,0.9984,0.0016
177,text cnn,500,900,2e-05,0.99994,4e-05,2e-05,0.99994,4e-05
178,text cnn,500,1000,0.00032,0.9991,0.00058,0.00032,0.9991,0.00058
179,text cnn,500,1100,0.0278,0.9722,0.0,0.0278,0.9722,0.0
180,text cnn,500,1200,0.0,0.9978,0.0022,0.0,0.9978,0.0022
181,text cnn,500,1300,0.0,0.99996,4e-05,0.0,0.99996,4e-05
182,text cnn,500,1400,0.00132,0.99868,0.0,0.00132,0.99868,0.0
183,text cnn,500,1500,2e-05,0.98364,0.01634,2e-05,0.98364,0.01634
184,text cnn,500,1600,0.00012,0.99988,0.0,0.00012,0.99988,0.0
185,text cnn,600,700,0.0,1.0,0.0,0.0,1.0,0.0
186,text cnn,600,800,4e-05,0.99996,0.0,4e-05,0.99996,0.0
187,text cnn,600,900,0.00304,0.99696,0.0,0.00304,0.99696,0.0
188,text cnn,600,1000,0.00032,0.99966,2e-05,0.00032,0.99966,2e-05
189,text cnn,600,1100,0.09348,0.90652,0.0,0.09348,0.90652,0.0
190,text cnn,600,1200,0.00018,0.99964,0.00018,0.00018,0.99964,0.00018
191,text cnn,600,1300,0.00852,0.99148,0.0,0.00852,0.99148,0.0
192,text cnn,600,1400,0.00172,0.99828,0.0,0.00172,0.99828,0.0
193,text cnn,600,1500,0.01524,0.98476,0.0,0.01524,0.98476,0.0
194,text cnn,600,1600,0.00132,0.99868,0.0,0.00132,0.99868,0.0
195,text cnn,700,800,0.00014,0.9998,6e-05,0.00014,0.9998,6e-05
196,text cnn,700,900,0.00606,0.99392,2e-05,0.00606,0.99392,2e-05
197,text cnn,700,1000,0.00234,0.99732,0.00034,0.00234,0.99732,0.00034
198,text cnn,700,1100,0.06012,0.93988,0.0,0.06012,0.93988,0.0
199,text cnn,700,1200,0.0026,0.99658,0.00082,0.0026,0.99658,0.00082
200,text cnn,700,1300,0.00058,0.99942,0.0,0.00058,0.99942,0.0
201,text cnn,700,1400,0.005,0.995,0.0,0.005,0.995,0.0
202,text cnn,700,1500,0.0234,0.9766,0.0,0.0234,0.9766,0.0
203,text cnn,700,1600,0.00484,0.99516,0.0,0.00484,0.99516,0.0
204,text cnn,800,900,0.0,1.0,0.0,0.0,1.0,0.0
205,text cnn,800,1000,0.0,1.0,0.0,0.0,1.0,0.0
206,text cnn,800,1100,0.02262,0.97738,0.0,0.02262,0.97738,0.0
207,text cnn,800,1200,2e-05,0.99994,4e-05,2e-05,0.99994,4e-05
208,text cnn,800,1300,0.00282,0.99718,0.0,0.00282,0.99718,0.0
209,text cnn,800,1400,0.00024,0.99976,0.0,0.00024,0.99976,0.0
210,text cnn,800,1500,0.00016,0.99984,0.0,0.00016,0.99984,0.0
211,text cnn,800,1600,0.02096,0.97904,0.0,0.02096,0.97904,0.0
212,text cnn,900,1000,0.0,1.0,0.0,0.0,1.0,0.0
213,text cnn,900,1100,0.00318,0.99682,0.0,0.00318,0.99682,0.0
214,text cnn,900,1200,0.0,0.99866,0.00134,0.0,0.99866,0.00134
215,text cnn,900,1300,0.0001,0.9999,0.0,0.0001,0.9999,0.0
216,text cnn,900,1400,0.0,1.0,0.0,0.0,1.0,0.0
217,text cnn,900,1500,0.0,0.99918,0.00082,0.0,0.99918,0.00082
218,text cnn,900,1600,0.00046,0.99954,0.0,0.00046,0.99954,0.0
219,text cnn,1000,1100,0.00182,0.99818,0.0,0.00182,0.99818,0.0
220,text cnn,1000,1200,0.0,0.99992,8e-05,0.0,0.99992,8e-05
221,text cnn,1000,1300,0.00096,0.99904,0.0,0.00096,0.99904,0.0
222,text cnn,1000,1400,0.0,1.0,0.0,0.0,1.0,0.0
223,text cnn,1000,1500,0.0005,0.9964,0.0031,0.0005,0.9964,0.0031
224,text cnn,1000,1600,0.01272,0.98728,0.0,0.01272,0.98728,0.0
225,text cnn,1100,1200,0.0,0.9923,0.0077,0.0,0.9923,0.0077
226,text cnn,1100,1300,0.00022,0.97822,0.02156,0.00022,0.97822,0.02156
227,text cnn,1100,1400,0.00168,0.99688,0.00144,0.00168,0.99688,0.00144
228,text cnn,1100,1500,0.0001,0.88964,0.11026,0.0001,0.88964,0.11026
229,text cnn,1100,1600,0.00018,0.99876,0.00106,0.00018,0.99876,0.00106
230,text cnn,1200,1300,0.00158,0.99842,0.0,0.00158,0.99842,0.0
231,text cnn,1200,1400,0.0146,0.9854,0.0,0.0146,0.9854,0.0
232,text cnn,1200,1500,0.0036,0.99442,0.00198,0.0036,0.99442,0.00198
233,text cnn,1200,1600,0.02332,0.97668,0.0,0.02332,0.97668,0.0
234,text cnn,1300,1400,0.0,0.99998,2e-05,0.0,0.99998,2e-05
235,text cnn,1300,1500,4e-05,0.99888,0.00108,4e-05,0.99888,0.00108
236,text cnn,1300,1600,0.00026,0.99974,0.0,0.00026,0.99974,0.0
237,text cnn,1400,1500,0.0,0.99976,0.00024,0.0,0.99976,0.00024
238,text cnn,1400,1600,2e-05,0.99998,0.0,2e-05,0.99998,0.0
239,text cnn,1500,1600,0.01426,0.98568,6e-05,0.01426,0.98568,6e-05
240,dcnn,100,200,0.0,0.0098,0.9902,0.0,0.0098,0.9902
241,dcnn,100,300,0.0,0.00144,0.99856,0.0,0.00144,0.99856
242,dcnn,100,400,0.0,0.0027,0.9973,0.0,0.0027,0.9973
243,dcnn,100,500,0.0,0.00358,0.99642,0.0,0.00358,0.99642
244,dcnn,100,600,0.0,0.00068,0.99932,0.0,0.00068,0.99932
245,dcnn,100,700,0.0,0.00406,0.99594,0.0,0.00406,0.99594
246,dcnn,100,800,0.0,0.0032,0.9968,0.0,0.0032,0.9968
247,dcnn,100,900,0.0,0.0474,0.9526,0.0,0.0474,0.9526
248,dcnn,100,1000,0.0,0.03684,0.96316,0.0,0.03684,0.96316
249,dcnn,100,1100,0.0,0.00076,0.99924,0.0,0.00076,0.99924
250,dcnn,100,1200,0.0,0.00136,0.99864,0.0,0.00136,0.99864
251,dcnn,100,1300,0.0,0.00248,0.99752,0.0,0.00248,0.99752
252,dcnn,100,1400,0.0,0.001,0.999,0.0,0.001,0.999
253,dcnn,100,1500,0.0,0.00076,0.99924,0.0,0.00076,0.99924
254,dcnn,100,1600,0.0,0.0208,0.9792,0.0,0.0208,0.9792
255,dcnn,200,300,0.0,1.0,0.0,0.0,1.0,0.0
256,dcnn,200,400,0.0,0.99964,0.00036,0.0,0.99964,0.00036
257,dcnn,200,500,0.0,0.99902,0.00098,0.0,0.99902,0.00098
258,dcnn,200,600,0.0,0.99524,0.00476,0.0,0.99524,0.00476
259,dcnn,200,700,0.00018,0.99982,0.0,0.00018,0.99982,0.0
260,dcnn,200,800,0.0,0.9998,0.0002,0.0,0.9998,0.0002
261,dcnn,200,900,0.00012,0.99982,6e-05,0.00012,0.99982,6e-05
262,dcnn,200,1000,0.00018,0.99982,0.0,0.00018,0.99982,0.0
263,dcnn,200,1100,0.0,0.99238,0.00762,0.0,0.99238,0.00762
264,dcnn,200,1200,0.0,1.0,0.0,0.0,1.0,0.0
265,dcnn,200,1300,4e-05,0.99992,4e-05,4e-05,0.99992,4e-05
266,dcnn,200,1400,0.0,1.0,0.0,0.0,1.0,0.0
267,dcnn,200,1500,0.0,0.99974,0.00026,0.0,0.99974,0.00026
268,dcnn,200,1600,0.0,1.0,0.0,0.0,1.0,0.0
269,dcnn,300,400,0.0,1.0,0.0,0.0,1.0,0.0
270,dcnn,300,500,0.0,1.0,0.0,0.0,1.0,0.0
271,dcnn,300,600,0.0,0.99966,0.00034,0.0,0.99966,0.00034
272,dcnn,300,700,0.00056,0.99944,0.0,0.00056,0.99944,0.0
273,dcnn,300,800,0.0,1.0,0.0,0.0,1.0,0.0
274,dcnn,300,900,0.00012,0.99984,4e-05,0.00012,0.99984,4e-05
275,dcnn,300,1000,2e-05,0.99998,0.0,2e-05,0.99998,0.0
276,dcnn,300,1100,0.0,0.99994,6e-05,0.0,0.99994,6e-05
277,dcnn,300,1200,0.0,1.0,0.0,0.0,1.0,0.0
278,dcnn,300,1300,6e-05,0.99994,0.0,6e-05,0.99994,0.0
279,dcnn,300,1400,0.0001,0.9999,0.0,0.0001,0.9999,0.0
280,dcnn,300,1500,0.0,1.0,0.0,0.0,1.0,0.0
281,dcnn,300,1600,0.0,1.0,0.0,0.0,1.0,0.0
282,dcnn,400,500,0.00014,0.99986,0.0,0.00014,0.99986,0.0
283,dcnn,400,600,0.0,1.0,0.0,0.0,1.0,0.0
