index,model_name,model_A,model_B,P({a} > {b}),P({a} == {b}),P({b} > {a}),left,within,right
310,text cnn,deps-150,glove-250,0.0,1.0,0.0,0.0,1.0,0.0
311,text cnn,deps-150,glove-300,0.0,1.0,0.0,0.0,1.0,0.0
312,text cnn,deps-200,deps-150,0.0,1.0,0.0,0.0,1.0,0.0
313,text cnn,deps-200,glove-150,0.00584,0.99416,0.0,0.00584,0.99416,0.0
314,text cnn,deps-200,glove-200,0.02144,0.97856,0.0,0.02144,0.97856,0.0
315,text cnn,deps-200,glove-250,0.00094,0.99906,0.0,0.00094,0.99906,0.0
316,text cnn,deps-200,glove-300,0.00066,0.99934,0.0,0.00066,0.99934,0.0
317,text cnn,deps-250,deps-100,0.0,1.0,0.0,0.0,1.0,0.0
318,text cnn,deps-250,deps-150,0.0,1.0,0.0,0.0,1.0,0.0
319,text cnn,deps-250,deps-200,0.0,1.0,0.0,0.0,1.0,0.0
320,text cnn,deps-250,glove-150,0.00154,0.99846,0.0,0.00154,0.99846,0.0
321,text cnn,deps-250,glove-200,0.00736,0.99264,0.0,0.00736,0.99264,0.0
322,text cnn,deps-250,glove-250,0.00018,0.99982,0.0,0.00018,0.99982,0.0
323,text cnn,deps-250,glove-300,0.00022,0.99978,0.0,0.00022,0.99978,0.0
324,text cnn,deps-250,numberbatch-250,0.0,0.99992,8e-05,0.0,0.99992,8e-05
325,text cnn,deps-250,numberbatch-300,0.0,1.0,0.0,0.0,1.0,0.0
326,text cnn,deps-300,deps-100,0.00016,0.99982,2e-05,0.00016,0.99982,2e-05
327,text cnn,deps-300,deps-150,0.0,1.0,0.0,0.0,1.0,0.0
328,text cnn,deps-300,deps-200,0.0,0.99996,4e-05,0.0,0.99996,4e-05
329,text cnn,deps-300,deps-250,0.0,1.0,0.0,0.0,1.0,0.0
330,text cnn,deps-300,glove-150,0.00118,0.9988,2e-05,0.00118,0.9988,2e-05
331,text cnn,deps-300,glove-200,0.00542,0.99458,0.0,0.00542,0.99458,0.0
332,text cnn,deps-300,glove-250,0.00052,0.99948,0.0,0.00052,0.99948,0.0
333,text cnn,deps-300,glove-300,0.00518,0.99482,0.0,0.00518,0.99482,0.0
334,text cnn,deps-300,numberbatch-250,0.0,0.9997,0.0003,0.0,0.9997,0.0003
335,text cnn,deps-300,numberbatch-300,0.0,1.0,0.0,0.0,1.0,0.0
336,text cnn,fasttext-100,deps-100,0.00016,0.99984,0.0,0.00016,0.99984,0.0
337,text cnn,fasttext-100,deps-150,4e-05,0.99996,0.0,4e-05,0.99996,0.0
338,text cnn,fasttext-100,deps-200,0.00052,0.99942,6e-05,0.00052,0.99942,6e-05
339,text cnn,fasttext-100,deps-250,4e-05,0.99996,0.0,4e-05,0.99996,0.0
340,text cnn,fasttext-100,deps-300,0.0,0.99998,2e-05,0.0,0.99998,2e-05
341,text cnn,fasttext-100,glove-150,0.0035,0.9965,0.0,0.0035,0.9965,0.0
342,text cnn,fasttext-100,glove-200,0.0229,0.9771,0.0,0.0229,0.9771,0.0
343,text cnn,fasttext-100,glove-250,0.0014,0.9986,0.0,0.0014,0.9986,0.0
344,text cnn,fasttext-100,glove-300,0.0053,0.99466,4e-05,0.0053,0.99466,4e-05
345,text cnn,fasttext-100,numberbatch-250,0.0,0.99992,8e-05,0.0,0.99992,8e-05
346,text cnn,fasttext-100,numberbatch-300,0.0,0.99988,0.00012,0.0,0.99988,0.00012
347,text cnn,fasttext-100,word2vec-300,8e-05,0.99992,0.0,8e-05,0.99992,0.0
348,text cnn,fasttext-150,deps-100,8e-05,0.99992,0.0,8e-05,0.99992,0.0
349,text cnn,fasttext-150,deps-150,0.00192,0.99808,0.0,0.00192,0.99808,0.0
350,text cnn,fasttext-150,deps-200,0.00054,0.99942,4e-05,0.00054,0.99942,4e-05
351,text cnn,fasttext-150,deps-250,0.00014,0.99986,0.0,0.00014,0.99986,0.0
352,text cnn,fasttext-150,deps-300,0.0,0.99998,2e-05,0.0,0.99998,2e-05
353,text cnn,fasttext-150,fasttext-100,0.0,0.99998,2e-05,0.0,0.99998,2e-05
354,text cnn,fasttext-150,glove-150,0.00872,0.99128,0.0,0.00872,0.99128,0.0
355,text cnn,fasttext-150,glove-200,0.07858,0.92142,0.0,0.07858,0.92142,0.0
356,text cnn,fasttext-150,glove-250,0.00262,0.99738,0.0,0.00262,0.99738,0.0
357,text cnn,fasttext-150,glove-300,0.00528,0.99468,4e-05,0.00528,0.99468,4e-05
358,text cnn,fasttext-150,numberbatch-100,0.0,1.0,0.0,0.0,1.0,0.0
359,text cnn,fasttext-150,numberbatch-150,0.0,1.0,0.0,0.0,1.0,0.0
360,text cnn,fasttext-150,numberbatch-200,0.00032,0.99906,0.00062,0.00032,0.99906,0.00062
361,text cnn,fasttext-150,numberbatch-250,0.0,1.0,0.0,0.0,1.0,0.0
362,text cnn,fasttext-150,numberbatch-300,0.0,1.0,0.0,0.0,1.0,0.0
363,text cnn,fasttext-150,word2vec-100,0.00942,0.99058,0.0,0.00942,0.99058,0.0
364,text cnn,fasttext-150,word2vec-150,0.00192,0.99808,0.0,0.00192,0.99808,0.0
365,text cnn,fasttext-150,word2vec-200,0.00014,0.99986,0.0,0.00014,0.99986,0.0
366,text cnn,fasttext-150,word2vec-250,0.0,0.99998,2e-05,0.0,0.99998,2e-05
367,text cnn,fasttext-150,word2vec-300,6e-05,0.99994,0.0,6e-05,0.99994,0.0
368,text cnn,fasttext-200,deps-100,0.00124,0.99876,0.0,0.00124,0.99876,0.0
369,text cnn,fasttext-200,deps-150,0.00012,0.99988,0.0,0.00012,0.99988,0.0
370,text cnn,fasttext-200,deps-200,0.0,1.0,0.0,0.0,1.0,0.0
371,text cnn,fasttext-200,deps-250,0.0,0.99998,2e-05,0.0,0.99998,2e-05
372,text cnn,fasttext-200,deps-300,0.00028,0.99972,0.0,0.00028,0.99972,0.0
373,text cnn,fasttext-200,fasttext-100,0.00046,0.99904,0.0005,0.00046,0.99904,0.0005
374,text cnn,fasttext-200,fasttext-150,0.00086,0.99886,0.00028,0.00086,0.99886,0.00028
375,text cnn,fasttext-200,glove-150,0.01722,0.98278,0.0,0.01722,0.98278,0.0
376,text cnn,fasttext-200,glove-200,0.0352,0.9648,0.0,0.0352,0.9648,0.0
377,text cnn,fasttext-200,glove-250,0.00526,0.99474,0.0,0.00526,0.99474,0.0
378,text cnn,fasttext-200,glove-300,0.0083,0.9917,0.0,0.0083,0.9917,0.0
379,text cnn,fasttext-200,numberbatch-100,0.0,1.0,0.0,0.0,1.0,0.0
380,text cnn,fasttext-200,numberbatch-150,0.00028,0.99972,0.0,0.00028,0.99972,0.0
381,text cnn,fasttext-200,numberbatch-200,0.0,1.0,0.0,0.0,1.0,0.0
382,text cnn,fasttext-200,numberbatch-250,0.0,0.99982,0.00018,0.0,0.99982,0.00018
383,text cnn,fasttext-200,numberbatch-300,0.0,0.99988,0.00012,0.0,0.99988,0.00012
384,text cnn,fasttext-200,word2vec-100,0.00034,0.99966,0.0,0.00034,0.99966,0.0
385,text cnn,fasttext-200,word2vec-150,2e-05,0.99998,0.0,2e-05,0.99998,0.0
386,text cnn,fasttext-200,word2vec-200,0.00396,0.9931,0.00294,0.00396,0.9931,0.00294
387,text cnn,fasttext-200,word2vec-250,0.00216,0.99778,6e-05,0.00216,0.99778,6e-05
388,text cnn,fasttext-200,word2vec-300,0.00012,0.99974,0.00014,0.00012,0.99974,0.00014
389,text cnn,fasttext-250,deps-100,0.0001,0.9999,0.0,0.0001,0.9999,0.0
390,text cnn,fasttext-250,deps-150,0.0,1.0,0.0,0.0,1.0,0.0
391,text cnn,fasttext-250,deps-200,0.0,1.0,0.0,0.0,1.0,0.0
392,text cnn,fasttext-250,deps-250,0.0,1.0,0.0,0.0,1.0,0.0
393,text cnn,fasttext-250,deps-300,0.0,0.9999,0.0001,0.0,0.9999,0.0001
394,text cnn,fasttext-250,fasttext-100,0.0,0.99938,0.00062,0.0,0.99938,0.00062
395,text cnn,fasttext-250,fasttext-150,0.0,0.99954,0.00046,0.0,0.99954,0.00046
396,text cnn,fasttext-250,fasttext-200,2e-05,0.99656,0.00342,2e-05,0.99656,0.00342
397,text cnn,fasttext-250,glove-150,0.00052,0.99948,0.0,0.00052,0.99948,0.0
398,text cnn,fasttext-250,glove-200,0.00012,0.99988,0.0,0.00012,0.99988,0.0
399,text cnn,fasttext-250,glove-250,0.00042,0.99958,0.0,0.00042,0.99958,0.0
400,text cnn,fasttext-250,glove-300,0.0,1.0,0.0,0.0,1.0,0.0
401,text cnn,fasttext-250,numberbatch-100,0.0,1.0,0.0,0.0,1.0,0.0
402,text cnn,fasttext-250,numberbatch-150,0.0,0.99994,6e-05,0.0,0.99994,6e-05
403,text cnn,fasttext-250,numberbatch-200,0.0,1.0,0.0,0.0,1.0,0.0
404,text cnn,fasttext-250,numberbatch-250,0.0,1.0,0.0,0.0,1.0,0.0
405,text cnn,fasttext-250,numberbatch-300,0.0,1.0,0.0,0.0,1.0,0.0
406,text cnn,fasttext-250,word2vec-100,0.0,0.99994,6e-05,0.0,0.99994,6e-05
407,text cnn,fasttext-250,word2vec-150,0.0,1.0,0.0,0.0,1.0,0.0
408,text cnn,fasttext-250,word2vec-200,0.0,1.0,0.0,0.0,1.0,0.0
409,text cnn,fasttext-250,word2vec-250,0.0,1.0,0.0,0.0,1.0,0.0
410,text cnn,fasttext-250,word2vec-300,0.0,1.0,0.0,0.0,1.0,0.0
411,text cnn,fasttext-300,deps-100,0.0,1.0,0.0,0.0,1.0,0.0
412,text cnn,fasttext-300,deps-150,0.0,1.0,0.0,0.0,1.0,0.0
413,text cnn,fasttext-300,deps-200,0.0,0.99996,4e-05,0.0,0.99996,4e-05
414,text cnn,fasttext-300,deps-250,0.0,1.0,0.0,0.0,1.0,0.0
415,text cnn,fasttext-300,deps-300,2e-05,0.99898,0.001,2e-05,0.99898,0.001
416,text cnn,fasttext-300,fasttext-100,0.0,0.99782,0.00218,0.0,0.99782,0.00218
417,text cnn,fasttext-300,fasttext-150,0.0,0.9999,0.0001,0.0,0.9999,0.0001
418,text cnn,fasttext-300,fasttext-200,0.0,1.0,0.0,0.0,1.0,0.0
419,text cnn,fasttext-300,fasttext-250,0.0,1.0,0.0,0.0,1.0,0.0
420,text cnn,fasttext-300,glove-150,4e-05,0.99996,0.0,4e-05,0.99996,0.0
421,text cnn,fasttext-300,glove-200,0.00036,0.99964,0.0,0.00036,0.99964,0.0
422,text cnn,fasttext-300,glove-250,0.0,1.0,0.0,0.0,1.0,0.0
423,text cnn,fasttext-300,glove-300,0.0,0.99998,2e-05,0.0,0.99998,2e-05
424,text cnn,fasttext-300,numberbatch-100,0.0,0.99998,2e-05,0.0,0.99998,2e-05
425,text cnn,fasttext-300,numberbatch-150,0.0,0.99996,4e-05,0.0,0.99996,4e-05
426,text cnn,fasttext-300,numberbatch-200,0.0,0.99994,6e-05,0.0,0.99994,6e-05
427,text cnn,fasttext-300,numberbatch-250,0.0,1.0,0.0,0.0,1.0,0.0
428,text cnn,fasttext-300,numberbatch-300,0.0,0.99988,0.00012,0.0,0.99988,0.00012
429,text cnn,fasttext-300,word2vec-100,0.0,1.0,0.0,0.0,1.0,0.0
430,text cnn,fasttext-300,word2vec-150,0.0,1.0,0.0,0.0,1.0,0.0
431,text cnn,fasttext-300,word2vec-200,2e-05,0.99998,0.0,2e-05,0.99998,0.0
432,text cnn,fasttext-300,word2vec-250,0.0,1.0,0.0,0.0,1.0,0.0
433,text cnn,fasttext-300,word2vec-300,0.0,1.0,0.0,0.0,1.0,0.0
434,text cnn,glove-100,deps-100,0.0,0.99974,0.00026,0.0,0.99974,0.00026
435,text cnn,glove-100,deps-150,0.0,0.99916,0.00084,0.0,0.99916,0.00084
436,text cnn,glove-100,deps-200,0.0,0.95604,0.04396,0.0,0.95604,0.04396
437,text cnn,glove-100,deps-250,0.0,0.99186,0.00814,0.0,0.99186,0.00814
438,text cnn,glove-100,deps-300,0.0,0.97944,0.02056,0.0,0.97944,0.02056
439,text cnn,glove-100,fasttext-100,0.0,0.9862,0.0138,0.0,0.9862,0.0138
440,text cnn,glove-100,fasttext-150,0.0,0.93474,0.06526,0.0,0.93474,0.06526
441,text cnn,glove-100,fasttext-200,0.0,0.75798,0.24202,0.0,0.75798,0.24202
442,text cnn,glove-100,fasttext-250,0.0,0.97814,0.02186,0.0,0.97814,0.02186
443,text cnn,glove-100,fasttext-300,0.0,0.99266,0.00734,0.0,0.99266,0.00734
444,text cnn,glove-100,glove-150,0.0,0.99932,0.00068,0.0,0.99932,0.00068
445,text cnn,glove-100,glove-200,0.0001,0.99894,0.00096,0.0001,0.99894,0.00096
446,text cnn,glove-100,glove-250,0.0,1.0,0.0,0.0,1.0,0.0
447,text cnn,glove-100,glove-300,0.0,0.99522,0.00478,0.0,0.99522,0.00478
448,text cnn,glove-100,numberbatch-100,0.0,0.91226,0.08774,0.0,0.91226,0.08774
449,text cnn,glove-100,numberbatch-150,0.0,0.95812,0.04188,0.0,0.95812,0.04188
450,text cnn,glove-100,numberbatch-200,0.0,0.7811,0.2189,0.0,0.7811,0.2189
451,text cnn,glove-100,numberbatch-250,0.0,0.83002,0.16998,0.0,0.83002,0.16998
452,text cnn,glove-100,numberbatch-300,0.0,0.7802,0.2198,0.0,0.7802,0.2198
453,text cnn,glove-100,word2vec-100,2e-05,0.93394,0.06604,2e-05,0.93394,0.06604
454,text cnn,glove-100,word2vec-150,0.0,0.98702,0.01298,0.0,0.98702,0.01298
455,text cnn,glove-100,word2vec-200,0.0,0.97816,0.02184,0.0,0.97816,0.02184
456,text cnn,glove-100,word2vec-250,0.0,0.9913,0.0087,0.0,0.9913,0.0087
457,text cnn,glove-100,word2vec-300,0.0,0.98792,0.01208,0.0,0.98792,0.01208
458,text cnn,glove-200,glove-150,4e-05,0.99888,0.00108,4e-05,0.99888,0.00108
459,text cnn,glove-200,glove-250,0.0,0.99888,0.00112,0.0,0.99888,0.00112
460,text cnn,glove-250,glove-150,0.0,0.99998,2e-05,0.0,0.99998,2e-05
461,text cnn,glove-300,glove-150,0.00106,0.9989,4e-05,0.00106,0.9989,4e-05
462,text cnn,glove-300,glove-200,0.00036,0.99964,0.0,0.00036,0.99964,0.0
463,text cnn,glove-300,glove-250,0.0,1.0,0.0,0.0,1.0,0.0
464,text cnn,numberbatch-100,deps-100,0.0,1.0,0.0,0.0,1.0,0.0
465,text cnn,numberbatch-100,deps-150,0.0,1.0,0.0,0.0,1.0,0.0
466,text cnn,numberbatch-100,deps-200,0.0,0.99998,2e-05,0.0,0.99998,2e-05
467,text cnn,numberbatch-100,deps-250,0.0,1.0,0.0,0.0,1.0,0.0
468,text cnn,numberbatch-100,deps-300,6e-05,0.99994,0.0,6e-05,0.99994,0.0
469,text cnn,numberbatch-100,fasttext-100,0.0,1.0,0.0,0.0,1.0,0.0
470,text cnn,numberbatch-100,glove-150,0.01118,0.98882,0.0,0.01118,0.98882,0.0
471,text cnn,numberbatch-100,glove-200,0.01062,0.98938,0.0,0.01062,0.98938,0.0
472,text cnn,numberbatch-100,glove-250,0.00232,0.99768,0.0,0.00232,0.99768,0.0
473,text cnn,numberbatch-100,glove-300,0.0,0.99996,4e-05,0.0,0.99996,4e-05
474,text cnn,numberbatch-100,numberbatch-250,0.0,1.0,0.0,0.0,1.0,0.0
475,text cnn,numberbatch-100,numberbatch-300,0.0,1.0,0.0,0.0,1.0,0.0
476,text cnn,numberbatch-100,word2vec-100,4e-05,0.99996,0.0,4e-05,0.99996,0.0
477,text cnn,numberbatch-100,word2vec-150,0.0,1.0,0.0,0.0,1.0,0.0
478,text cnn,numberbatch-100,word2vec-200,0.0,1.0,0.0,0.0,1.0,0.0
479,text cnn,numberbatch-100,word2vec-250,0.0,1.0,0.0,0.0,1.0,0.0
480,text cnn,numberbatch-100,word2vec-300,0.0,1.0,0.0,0.0,1.0,0.0
481,text cnn,numberbatch-150,deps-100,0.00014,0.99986,0.0,0.00014,0.99986,0.0
482,text cnn,numberbatch-150,deps-150,0.0,1.0,0.0,0.0,1.0,0.0
483,text cnn,numberbatch-150,deps-200,0.0,1.0,0.0,0.0,1.0,0.0
484,text cnn,numberbatch-150,deps-250,0.0,1.0,0.0,0.0,1.0,0.0
485,text cnn,numberbatch-150,deps-300,0.0,1.0,0.0,0.0,1.0,0.0
486,text cnn,numberbatch-150,fasttext-100,2e-05,0.99998,0.0,2e-05,0.99998,0.0
487,text cnn,numberbatch-150,glove-150,0.00318,0.9968,2e-05,0.00318,0.9968,2e-05
488,text cnn,numberbatch-150,glove-200,0.00104,0.99896,0.0,0.00104,0.99896,0.0
489,text cnn,numberbatch-150,glove-250,0.00014,0.99986,0.0,0.00014,0.99986,0.0
490,text cnn,numberbatch-150,glove-300,0.00014,0.99986,0.0,0.00014,0.99986,0.0
491,text cnn,numberbatch-150,numberbatch-100,0.0,1.0,0.0,0.0,1.0,0.0
492,text cnn,numberbatch-150,numberbatch-250,0.0,1.0,0.0,0.0,1.0,0.0
493,text cnn,numberbatch-150,numberbatch-300,0.0,1.0,0.0,0.0,1.0,0.0
494,text cnn,numberbatch-150,word2vec-100,2e-05,0.99996,2e-05,2e-05,0.99996,2e-05
495,text cnn,numberbatch-150,word2vec-150,2e-05,0.99998,0.0,2e-05,0.99998,0.0
496,text cnn,numberbatch-150,word2vec-200,0.0,1.0,0.0,0.0,1.0,0.0
497,text cnn,numberbatch-150,word2vec-250,0.0,1.0,0.0,0.0,1.0,0.0
498,text cnn,numberbatch-150,word2vec-300,0.0,1.0,0.0,0.0,1.0,0.0
499,text cnn,numberbatch-200,deps-100,0.00098,0.99902,0.0,0.00098,0.99902,0.0
500,text cnn,numberbatch-200,deps-150,8e-05,0.99992,0.0,8e-05,0.99992,0.0
501,text cnn,numberbatch-200,deps-200,0.0,1.0,0.0,0.0,1.0,0.0
502,text cnn,numberbatch-200,deps-250,2e-05,0.99998,0.0,2e-05,0.99998,0.0
503,text cnn,numberbatch-200,deps-300,0.00026,0.99974,0.0,0.00026,0.99974,0.0
504,text cnn,numberbatch-200,fasttext-100,0.00024,0.99976,0.0,0.00024,0.99976,0.0
505,text cnn,numberbatch-200,glove-150,0.02852,0.97148,0.0,0.02852,0.97148,0.0
506,text cnn,numberbatch-200,glove-200,0.02108,0.97892,0.0,0.02108,0.97892,0.0
507,text cnn,numberbatch-200,glove-250,0.00496,0.99504,0.0,0.00496,0.99504,0.0
508,text cnn,numberbatch-200,glove-300,0.0002,0.9998,0.0,0.0002,0.9998,0.0
509,text cnn,numberbatch-200,numberbatch-100,0.0,1.0,0.0,0.0,1.0,0.0
510,text cnn,numberbatch-200,numberbatch-150,2e-05,0.99998,0.0,2e-05,0.99998,0.0
511,text cnn,numberbatch-200,numberbatch-250,0.0,1.0,0.0,0.0,1.0,0.0
512,text cnn,numberbatch-200,numberbatch-300,0.0,1.0,0.0,0.0,1.0,0.0
513,text cnn,numberbatch-200,word2vec-100,0.00032,0.99968,0.0,0.00032,0.99968,0.0
514,text cnn,numberbatch-200,word2vec-150,0.0,1.0,0.0,0.0,1.0,0.0
515,text cnn,numberbatch-200,word2vec-200,0.00044,0.99954,2e-05,0.00044,0.99954,2e-05
516,text cnn,numberbatch-200,word2vec-250,2e-05,0.99998,0.0,2e-05,0.99998,0.0
517,text cnn,numberbatch-200,word2vec-300,0.00012,0.99986,2e-05,0.00012,0.99986,2e-05
518,text cnn,numberbatch-250,deps-150,0.00196,0.99804,0.0,0.00196,0.99804,0.0
519,text cnn,numberbatch-250,deps-200,2e-05,0.99996,2e-05,2e-05,0.99996,2e-05
520,text cnn,numberbatch-250,glove-150,0.0401,0.95988,2e-05,0.0401,0.95988,2e-05
521,text cnn,numberbatch-250,glove-200,0.02382,0.97618,0.0,0.02382,0.97618,0.0
522,text cnn,numberbatch-250,glove-250,0.0029,0.9971,0.0,0.0029,0.9971,0.0
523,text cnn,numberbatch-250,glove-300,0.0034,0.99658,2e-05,0.0034,0.99658,2e-05
524,text cnn,numberbatch-300,deps-150,0.0,1.0,0.0,0.0,1.0,0.0
525,text cnn,numberbatch-300,deps-200,0.0,1.0,0.0,0.0,1.0,0.0
526,text cnn,numberbatch-300,glove-150,0.00864,0.99136,0.0,0.00864,0.99136,0.0
527,text cnn,numberbatch-300,glove-200,0.08038,0.91962,0.0,0.08038,0.91962,0.0
528,text cnn,numberbatch-300,glove-250,0.0001,0.9999,0.0,0.0001,0.9999,0.0
529,text cnn,numberbatch-300,glove-300,0.0031,0.9969,0.0,0.0031,0.9969,0.0
530,text cnn,numberbatch-300,numberbatch-250,0.0,1.0,0.0,0.0,1.0,0.0
531,text cnn,word2vec-100,deps-100,0.0,1.0,0.0,0.0,1.0,0.0
532,text cnn,word2vec-100,deps-150,0.0,1.0,0.0,0.0,1.0,0.0
533,text cnn,word2vec-100,deps-200,0.0,0.99998,2e-05,0.0,0.99998,2e-05
534,text cnn,word2vec-100,deps-250,0.0,0.99776,0.00224,0.0,0.99776,0.00224
535,text cnn,word2vec-100,deps-300,0.0,1.0,0.0,0.0,1.0,0.0
536,text cnn,word2vec-100,fasttext-100,0.0,0.99836,0.00164,0.0,0.99836,0.00164
537,text cnn,word2vec-100,glove-150,0.0,1.0,0.0,0.0,1.0,0.0
538,text cnn,word2vec-100,glove-200,0.00622,0.99378,0.0,0.00622,0.99378,0.0
539,text cnn,word2vec-100,glove-250,8e-05,0.99992,0.0,8e-05,0.99992,0.0
540,text cnn,word2vec-100,glove-300,0.00094,0.99878,0.00028,0.00094,0.99878,0.00028
541,text cnn,word2vec-100,numberbatch-250,0.0,0.9998,0.0002,0.0,0.9998,0.0002
542,text cnn,word2vec-100,numberbatch-300,0.0,0.99856,0.00144,0.0,0.99856,0.00144
543,text cnn,word2vec-100,word2vec-250,0.0,0.99978,0.00022,0.0,0.99978,0.00022
544,text cnn,word2vec-100,word2vec-300,0.0,1.0,0.0,0.0,1.0,0.0
545,text cnn,word2vec-150,deps-100,0.0,1.0,0.0,0.0,1.0,0.0
546,text cnn,word2vec-150,deps-150,0.0,1.0,0.0,0.0,1.0,0.0
547,text cnn,word2vec-150,deps-200,0.0,1.0,0.0,0.0,1.0,0.0
548,text cnn,word2vec-150,deps-250,0.0,1.0,0.0,0.0,1.0,0.0
549,text cnn,word2vec-150,deps-300,0.0,0.99984,0.00016,0.0,0.99984,0.00016
550,text cnn,word2vec-150,fasttext-100,0.0,0.99904,0.00096,0.0,0.99904,0.00096
551,text cnn,word2vec-150,glove-150,8e-05,0.99992,0.0,8e-05,0.99992,0.0
552,text cnn,word2vec-150,glove-200,0.00018,0.9998,2e-05,0.00018,0.9998,2e-05
553,text cnn,word2vec-150,glove-250,2e-05,0.99998,0.0,2e-05,0.99998,0.0
554,text cnn,word2vec-150,glove-300,0.0,1.0,0.0,0.0,1.0,0.0
555,text cnn,word2vec-150,numberbatch-250,0.0,0.99988,0.00012,0.0,0.99988,0.00012
556,text cnn,word2vec-150,numberbatch-300,0.0,1.0,0.0,0.0,1.0,0.0
557,text cnn,word2vec-150,word2vec-100,0.0,1.0,0.0,0.0,1.0,0.0
558,text cnn,word2vec-150,word2vec-250,0.0,1.0,0.0,0.0,1.0,0.0
559,text cnn,word2vec-150,word2vec-300,0.0,0.99994,6e-05,0.0,0.99994,6e-05
560,text cnn,word2vec-200,deps-100,0.00084,0.99916,0.0,0.00084,0.99916,0.0
561,text cnn,word2vec-200,deps-150,0.0,1.0,0.0,0.0,1.0,0.0
562,text cnn,word2vec-200,deps-200,0.0,0.99956,0.00044,0.0,0.99956,0.00044
563,text cnn,word2vec-200,deps-250,0.0,0.99978,0.00022,0.0,0.99978,0.00022
564,text cnn,word2vec-200,deps-300,4e-05,0.99962,0.00034,4e-05,0.99962,0.00034
565,text cnn,word2vec-200,fasttext-100,0.0,0.9969,0.0031,0.0,0.9969,0.0031
566,text cnn,word2vec-200,glove-150,0.00078,0.99922,0.0,0.00078,0.99922,0.0
567,text cnn,word2vec-200,glove-200,0.00734,0.99266,0.0,0.00734,0.99266,0.0
568,text cnn,word2vec-200,glove-250,0.0,1.0,0.0,0.0,1.0,0.0
569,text cnn,word2vec-200,glove-300,0.00024,0.99976,0.0,0.00024,0.99976,0.0
570,text cnn,word2vec-200,numberbatch-250,0.0,0.99998,2e-05,0.0,0.99998,2e-05
571,text cnn,word2vec-200,numberbatch-300,0.0,0.9994,0.0006,0.0,0.9994,0.0006
572,text cnn,word2vec-200,word2vec-100,0.0002,0.99968,0.00012,0.0002,0.99968,0.00012
573,text cnn,word2vec-200,word2vec-150,2e-05,0.99996,2e-05,2e-05,0.99996,2e-05
574,text cnn,word2vec-200,word2vec-250,0.0,1.0,0.0,0.0,1.0,0.0
575,text cnn,word2vec-200,word2vec-300,0.0,1.0,0.0,0.0,1.0,0.0
576,text cnn,word2vec-250,deps-100,0.0,1.0,0.0,0.0,1.0,0.0
577,text cnn,word2vec-250,deps-150,0.0,1.0,0.0,0.0,1.0,0.0
578,text cnn,word2vec-250,deps-200,0.0,0.99998,2e-05,0.0,0.99998,2e-05
579,text cnn,word2vec-250,deps-250,0.0,1.0,0.0,0.0,1.0,0.0
580,text cnn,word2vec-250,deps-300,0.0,1.0,0.0,0.0,1.0,0.0
581,text cnn,word2vec-250,fasttext-100,0.0,0.99998,2e-05,0.0,0.99998,2e-05
582,text cnn,word2vec-250,glove-150,0.0001,0.9999,0.0,0.0001,0.9999,0.0
583,text cnn,word2vec-250,glove-200,0.0019,0.9981,0.0,0.0019,0.9981,0.0
584,text cnn,word2vec-250,glove-250,2e-05,0.99998,0.0,2e-05,0.99998,0.0
585,text cnn,word2vec-250,glove-300,0.0,0.99996,4e-05,0.0,0.99996,4e-05
586,text cnn,word2vec-250,numberbatch-250,0.0,1.0,0.0,0.0,1.0,0.0
587,text cnn,word2vec-250,numberbatch-300,0.0,1.0,0.0,0.0,1.0,0.0
588,text cnn,word2vec-250,word2vec-300,0.0,1.0,0.0,0.0,1.0,0.0
589,text cnn,word2vec-300,deps-100,0.0,1.0,0.0,0.0,1.0,0.0
590,text cnn,word2vec-300,deps-150,0.0,1.0,0.0,0.0,1.0,0.0
591,text cnn,word2vec-300,deps-200,0.0,1.0,0.0,0.0,1.0,0.0
592,text cnn,word2vec-300,deps-250,0.0,0.99998,2e-05,0.0,0.99998,2e-05
593,text cnn,word2vec-300,deps-300,0.0,1.0,0.0,0.0,1.0,0.0
594,text cnn,word2vec-300,glove-150,0.00028,0.99972,0.0,0.00028,0.99972,0.0
595,text cnn,word2vec-300,glove-200,0.00132,0.99868,0.0,0.00132,0.99868,0.0
596,text cnn,word2vec-300,glove-250,2e-05,0.99998,0.0,2e-05,0.99998,0.0
597,text cnn,word2vec-300,glove-300,0.0003,0.9997,0.0,0.0003,0.9997,0.0
598,text cnn,word2vec-300,numberbatch-250,0.0,1.0,0.0,0.0,1.0,0.0
599,text cnn,word2vec-300,numberbatch-300,0.0,0.99998,2e-05,0.0,0.99998,2e-05
600,dcnn,deps-100,deps-150,0.0,0.9979,0.0021,0.0,0.9979,0.0021
601,dcnn,deps-100,deps-200,0.0,0.98894,0.01106,0.0,0.98894,0.01106
602,dcnn,deps-100,glove-150,0.0,0.06446,0.93554,0.0,0.06446,0.93554
603,dcnn,deps-100,glove-200,0.0,0.02984,0.97016,0.0,0.02984,0.97016
604,dcnn,deps-100,glove-250,0.0,0.0173,0.9827,0.0,0.0173,0.9827
605,dcnn,deps-100,glove-300,0.0,0.01134,0.98866,0.0,0.01134,0.98866
606,dcnn,deps-100,numberbatch-250,0.0,0.98624,0.01376,0.0,0.98624,0.01376
607,dcnn,deps-100,numberbatch-300,0.0,0.93492,0.06508,0.0,0.93492,0.06508
